timestamp,plant_id,soil_moisture_pct,temperature_c,humidity_pct,watered,irrigation_needed,stress_level
2024-06-08T20:30:00,plant_a,84.63,27.65,80.16,0,0,healthy
2024-06-08T21:00:00,plant_a,82.14,27.35,81.05,0,0,healthy
2024-06-08T21:30:00,plant_a,83.95,27.51,82.35,0,0,healthy
2024-06-08T22:00:00,plant_a,83.38,27.41,78.71,0,0,healthy
2024-06-08T22:30:00,plant_a,80.24,28.35,77.15,0,0,healthy
2024-06-08T23:00:00,plant_a,82.58,29.03,75.65,0,0,healthy
2024-06-08T23:30:00,plant_a,82.58,30.36,76.1,0,0,healthy
2024-06-09T00:00:00,plant_a,81.79,32.49,67.08,0,0,healthy
2024-06-09T00:30:00,plant_a,82.06,33.3,63.81,0,0,healthy
2024-06-09T01:00:00,plant_a,83.6,32.93,64.48,0,0,healthy
2024-06-09T01:30:00,plant_a,82.57,34.88,60.91,0,0,healthy
2024-06-09T02:00:00,plant_a,82.58,35.24,59.14,0,0,healthy
2024-06-09T02:30:00,plant_a,81.55,35.75,57.05,0,0,healthy
2024-06-09T03:00:00,plant_a,83.47,36.16,53.67,0,0,healthy
2024-06-09T03:30:00,plant_a,82.68,37.22,51.58,0,0,healthy
2024-06-09T04:00:00,plant_a,82.14,37.71,48.32,0,0,healthy
2024-06-09T04:30:00,plant_a,82.57,38.2,49.09,0,0,healthy
2024-06-09T05:00:00,plant_a,82.17,38.72,45.8,0,0,healthy
2024-06-09T05:30:00,plant_a,81.99,40.05,45.39,0,0,healthy
2024-06-09T06:00:00,plant_a,81.22,39.9,41.29,0,0,healthy
2024-06-09T06:30:00,plant_a,80.35,40.23,41.46,0,0,healthy
2024-06-09T07:00:00,plant_a,81.39,40.59,39.09,0,0,healthy
2024-06-09T07:30:00,plant_a,81.63,40.74,38.13,0,0,healthy
2024-06-09T08:00:00,plant_a,80.85,40.88,37.91,0,0,healthy
2024-06-09T08:30:00,plant_a,81.84,41.27,39.75,0,0,healthy
2024-06-09T09:00:00,plant_a,80.81,40.99,40.15,0,0,healthy
2024-06-09T09:30:00,plant_a,81.52,41.19,41.16,0,0,healthy
2024-06-09T10:00:00,plant_a,80.77,40.53,41.69,0,0,healthy
2024-06-09T10:30:00,plant_a,78.67,40.11,41.3,0,0,healthy
2024-06-09T11:00:00,plant_a,81.95,39.58,45.66,0,0,healthy
2024-06-09T11:30:00,plant_a,79.64,39.34,45.92,0,0,healthy
2024-06-09T12:00:00,plant_a,77.96,37.75,49.12,0,0,healthy
2024-06-09T12:30:00,plant_a,77.92,37.35,52.07,0,0,healthy
2024-06-09T13:00:00,plant_a,77.93,37.18,52.25,0,0,healthy
2024-06-09T13:30:00,plant_a,77.16,35.92,56.59,0,0,healthy
2024-06-09T14:00:00,plant_a,78.98,34.74,57.97,0,0,healthy
2024-06-09T14:30:00,plant_a,77.5,33.93,62.91,0,0,healthy
2024-06-09T15:00:00,plant_a,77.5,33.74,65.57,0,0,healthy
2024-06-09T15:30:00,plant_a,79.14,33.05,68.35,0,0,healthy
2024-06-09T16:00:00,plant_a,78.64,31.78,69.12,0,0,healthy
2024-06-09T16:30:00,plant_a,75.36,31.45,70.68,0,0,healthy
2024-06-09T17:00:00,plant_a,77.88,30.96,71.63,0,0,healthy
2024-06-09T17:30:00,plant_a,76.05,30.09,74.61,0,0,healthy
2024-06-09T18:00:00,plant_a,77.34,29.33,76.91,0,0,healthy
2024-06-09T18:30:00,plant_a,75.0,28.58,79.07,0,0,healthy
2024-06-09T19:00:00,plant_a,75.36,28.97,76.71,0,0,healthy
2024-06-09T19:30:00,plant_a,75.15,28.88,78.73,0,0,healthy
2024-06-09T20:00:00,plant_a,77.94,29.17,79.12,0,0,healthy
2024-06-09T20:30:00,plant_a,77.61,29.49,79.96,0,0,healthy
2024-06-09T21:00:00,plant_a,76.16,29.6,81.49,0,0,healthy
2024-06-09T21:30:00,plant_a,77.39,30.15,79.38,0,0,healthy
2024-06-09T22:00:00,plant_a,77.58,29.36,75.17,0,0,healthy
2024-06-09T22:30:00,plant_a,76.47,29.56,74.49,0,0,healthy
2024-06-09T23:00:00,plant_a,77.54,30.48,74.46,0,0,healthy
2024-06-09T23:30:00,plant_a,74.85,31.14,73.23,0,0,healthy
2024-06-10T00:00:00,plant_a,76.6,30.59,75.46,0,0,healthy
2024-06-10T00:30:00,plant_a,77.78,30.83,72.53,0,0,healthy
2024-06-10T01:00:00,plant_a,75.36,31.91,68.1,0,0,healthy
2024-06-10T01:30:00,plant_a,77.26,32.24,66.19,0,0,healthy
2024-06-10T02:00:00,plant_a,76.48,33.8,62.59,0,0,healthy
2024-06-10T02:30:00,plant_a,76.93,33.97,62.01,0,0,healthy
2024-06-10T03:00:00,plant_a,76.02,34.47,58.34,0,0,healthy
2024-06-10T03:30:00,plant_a,75.69,35.63,54.14,0,0,healthy
2024-06-10T04:00:00,plant_a,75.06,35.9,55.44,0,0,healthy
2024-06-10T04:30:00,plant_a,73.87,36.86,52.44,0,0,healthy
2024-06-10T05:00:00,plant_a,75.8,38.01,51.03,0,0,healthy
2024-06-10T05:30:00,plant_a,74.6,37.82,48.3,0,0,healthy
2024-06-10T06:00:00,plant_a,75.81,38.54,43.68,0,0,healthy
2024-06-10T06:30:00,plant_a,76.2,39.25,42.36,0,0,healthy
2024-06-10T07:00:00,plant_a,95.0,38.69,42.86,1,0,healthy
2024-06-10T07:30:00,plant_a,93.49,39.17,41.82,0,0,healthy
2024-06-10T08:00:00,plant_a,93.93,39.76,43.34,0,0,healthy
2024-06-10T08:30:00,plant_a,95.0,39.86,42.51,0,0,healthy
2024-06-10T09:00:00,plant_a,94.38,39.49,46.14,0,0,healthy
2024-06-10T09:30:00,plant_a,95.0,39.57,45.95,0,0,healthy
2024-06-10T10:00:00,plant_a,95.0,37.96,46.9,0,0,healthy
2024-06-10T10:30:00,plant_a,93.9,38.26,46.24,0,0,healthy
2024-06-10T11:00:00,plant_a,92.91,37.88,50.02,0,0,healthy
2024-06-10T11:30:00,plant_a,91.4,37.21,49.89,0,0,healthy
2024-06-10T12:00:00,plant_a,91.84,36.63,52.41,0,0,healthy
2024-06-10T12:30:00,plant_a,91.96,35.46,55.67,0,0,healthy
2024-06-10T13:00:00,plant_a,92.52,34.59,56.46,0,0,healthy
2024-06-10T13:30:00,plant_a,92.09,34.42,58.72,0,0,healthy
2024-06-10T14:00:00,plant_a,92.69,33.14,66.99,0,0,healthy
2024-06-10T14:30:00,plant_a,90.77,32.38,65.8,0,0,healthy
2024-06-10T15:00:00,plant_a,90.62,32.25,70.78,0,0,healthy
2024-06-10T15:30:00,plant_a,91.05,31.25,69.78,0,0,healthy
2024-06-10T16:00:00,plant_a,91.34,31.05,74.24,0,0,healthy
2024-06-10T16:30:00,plant_a,90.09,30.44,76.82,0,0,healthy
2024-06-10T17:00:00,plant_a,91.61,28.97,77.14,0,0,healthy
2024-06-10T17:30:00,plant_a,89.93,28.9,78.29,0,0,healthy
2024-06-10T18:00:00,plant_a,88.08,28.65,80.51,0,0,healthy
2024-06-10T18:30:00,plant_a,91.95,27.88,81.66,0,0,healthy
2024-06-10T19:00:00,plant_a,91.89,27.83,82.65,0,0,healthy
2024-06-10T19:30:00,plant_a,94.32,27.46,82.98,0,0,healthy
2024-06-10T20:00:00,plant_a,92.47,27.15,81.34,0,0,healthy
2024-06-10T20:30:00,plant_a,88.61,27.74,83.67,0,0,healthy
2024-06-10T21:00:00,plant_a,91.16,27.14,83.73,0,0,healthy
2024-06-10T21:30:00,plant_a,91.66,27.89,81.43,0,0,healthy
2024-06-10T22:00:00,plant_a,91.0,28.43,81.19,0,0,healthy
2024-06-10T22:30:00,plant_a,88.85,28.64,76.95,0,0,healthy
2024-06-10T23:00:00,plant_a,90.88,29.44,76.9,0,0,healthy
2024-06-10T23:30:00,plant_a,90.46,29.2,76.36,0,0,healthy
2024-06-11T00:00:00,plant_a,89.42,29.26,68.16,0,0,healthy
2024-06-11T00:30:00,plant_a,88.94,30.39,64.33,0,0,healthy
2024-06-11T01:00:00,plant_a,89.76,30.88,59.8,0,0,healthy
2024-06-11T01:30:00,plant_a,90.31,31.45,60.66,0,0,healthy
2024-06-11T02:00:00,plant_a,89.22,32.07,57.05,0,0,healthy
2024-06-11T02:30:00,plant_a,89.28,32.52,53.59,0,0,healthy
2024-06-11T03:00:00,plant_a,90.75,33.73,50.01,0,0,healthy
2024-06-11T03:30:00,plant_a,89.96,33.77,45.66,0,0,healthy
2024-06-11T04:00:00,plant_a,88.97,35.28,46.82,0,0,healthy
2024-06-11T04:30:00,plant_a,87.78,35.8,42.22,0,0,healthy
2024-06-11T05:00:00,plant_a,88.99,35.81,42.12,0,0,healthy
2024-06-11T05:30:00,plant_a,88.91,36.27,39.84,0,0,healthy
2024-06-11T06:00:00,plant_a,89.42,38.03,36.91,0,0,healthy
2024-06-11T06:30:00,plant_a,88.75,37.26,36.0,0,0,healthy
2024-06-11T07:00:00,plant_a,90.1,38.27,35.97,0,0,healthy
2024-06-11T07:30:00,plant_a,88.29,38.42,36.93,0,0,healthy
2024-06-11T08:00:00,plant_a,90.55,38.45,32.0,0,0,healthy
2024-06-11T08:30:00,plant_a,87.31,37.86,36.36,0,0,healthy
2024-06-11T09:00:00,plant_a,87.48,37.75,35.55,0,0,healthy
2024-06-11T09:30:00,plant_a,88.9,37.99,37.01,0,0,healthy
2024-06-11T10:00:00,plant_a,87.87,37.68,41.07,0,0,healthy
2024-06-11T10:30:00,plant_a,85.57,37.28,39.71,0,0,healthy
2024-06-11T11:00:00,plant_a,88.0,36.38,38.94,0,0,healthy
2024-06-11T11:30:00,plant_a,86.43,35.15,43.99,0,0,healthy
2024-06-11T12:00:00,plant_a,86.09,35.05,44.26,0,0,healthy
2024-06-11T12:30:00,plant_a,84.6,34.17,48.47,0,0,healthy
2024-06-11T13:00:00,plant_a,87.26,34.05,50.61,0,0,healthy
2024-06-11T13:30:00,plant_a,87.03,32.45,54.91,0,0,healthy
2024-06-11T14:00:00,plant_a,85.08,32.31,57.45,0,0,healthy
2024-06-11T14:30:00,plant_a,84.27,31.75,59.09,0,0,healthy
2024-06-11T15:00:00,plant_a,87.78,30.54,63.57,0,0,healthy
2024-06-11T15:30:00,plant_a,85.48,29.45,66.19,0,0,healthy
2024-06-11T16:00:00,plant_a,83.26,28.32,67.77,0,0,healthy
2024-06-11T16:30:00,plant_a,85.65,28.58,68.27,0,0,healthy
2024-06-11T17:00:00,plant_a,86.11,28.25,69.65,0,0,healthy
2024-06-11T17:30:00,plant_a,84.95,26.95,71.52,0,0,healthy
2024-06-11T18:00:00,plant_a,82.69,26.13,72.05,0,0,healthy
2024-06-11T18:30:00,plant_a,85.31,26.23,74.14,0,0,healthy
2024-06-11T19:00:00,plant_a,82.35,26.76,75.81,0,0,healthy
2024-06-11T19:30:00,plant_a,84.24,26.22,74.56,0,0,healthy
2024-06-11T20:00:00,plant_a,82.41,26.55,76.4,0,0,healthy
2024-06-11T20:30:00,plant_a,84.44,25.0,77.98,0,0,healthy
2024-06-11T21:00:00,plant_a,82.87,27.28,75.04,0,0,healthy
2024-06-11T21:30:00,plant_a,83.45,26.93,73.65,0,0,healthy
2024-06-11T22:00:00,plant_a,84.42,26.76,75.75,0,0,healthy
2024-06-11T22:30:00,plant_a,84.29,27.65,71.27,0,0,healthy
2024-06-11T23:00:00,plant_a,83.06,28.09,67.58,0,0,healthy
2024-06-11T23:30:00,plant_a,82.63,28.93,66.76,0,0,healthy
2024-06-12T00:00:00,plant_a,84.7,28.56,71.72,0,0,healthy
2024-06-12T00:30:00,plant_a,81.66,29.71,69.58,0,0,healthy
2024-06-12T01:00:00,plant_a,84.28,30.8,68.29,0,0,healthy
2024-06-12T01:30:00,plant_a,83.04,30.54,65.83,0,0,healthy
2024-06-12T02:00:00,plant_a,81.1,31.64,62.34,0,0,healthy
2024-06-12T02:30:00,plant_a,83.07,33.24,58.62,0,0,healthy
2024-06-12T03:00:00,plant_a,80.39,33.26,56.32,0,0,healthy
2024-06-12T03:30:00,plant_a,81.87,34.68,53.21,0,0,healthy
2024-06-12T04:00:00,plant_a,80.44,35.0,49.51,0,0,healthy
2024-06-12T04:30:00,plant_a,84.08,35.58,46.95,0,0,healthy
2024-06-12T05:00:00,plant_a,83.21,37.01,44.08,0,0,healthy
2024-06-12T05:30:00,plant_a,82.87,36.77,45.63,0,0,healthy
2024-06-12T06:00:00,plant_a,82.08,37.21,42.87,0,0,healthy
2024-06-12T06:30:00,plant_a,83.22,36.82,45.69,0,0,healthy
2024-06-12T07:00:00,plant_a,83.21,37.14,41.91,0,0,healthy
2024-06-12T07:30:00,plant_a,82.91,37.57,41.16,0,0,healthy
2024-06-12T08:00:00,plant_a,80.55,38.28,40.32,0,0,healthy
2024-06-12T08:30:00,plant_a,80.84,37.98,41.09,0,0,healthy
2024-06-12T09:00:00,plant_a,79.61,37.07,39.64,0,0,healthy
2024-06-12T09:30:00,plant_a,79.03,36.67,41.66,0,0,healthy
2024-06-12T10:00:00,plant_a,80.6,37.03,42.67,0,0,healthy
2024-06-12T10:30:00,plant_a,78.8,36.18,43.28,0,0,healthy
2024-06-12T11:00:00,plant_a,78.32,36.34,44.98,0,0,healthy
2024-06-12T11:30:00,plant_a,79.6,35.22,52.7,0,0,healthy
2024-06-12T12:00:00,plant_a,77.19,34.89,50.73,0,0,healthy
2024-06-12T12:30:00,plant_a,78.2,34.24,53.81,0,0,healthy
2024-06-12T13:00:00,plant_a,77.62,33.54,56.64,0,0,healthy
2024-06-12T13:30:00,plant_a,80.26,32.35,60.83,0,0,healthy
2024-06-12T14:00:00,plant_a,78.24,31.03,62.02,0,0,healthy
2024-06-12T14:30:00,plant_a,78.17,30.68,65.24,0,0,healthy
2024-06-12T15:00:00,plant_a,77.51,30.67,66.28,0,0,healthy
2024-06-12T15:30:00,plant_a,78.79,29.79,69.6,0,0,healthy
2024-06-12T16:00:00,plant_a,76.48,29.18,71.26,0,0,healthy
2024-06-12T16:30:00,plant_a,79.95,28.35,74.53,0,0,healthy
2024-06-12T17:00:00,plant_a,76.48,27.41,75.52,0,0,healthy
2024-06-12T17:30:00,plant_a,75.86,26.59,76.94,0,0,healthy
2024-06-12T18:00:00,plant_a,77.04,26.7,80.23,0,0,healthy
2024-06-12T18:30:00,plant_a,76.55,26.54,79.49,0,0,healthy
2024-06-12T19:00:00,plant_a,76.69,26.12,77.45,0,0,healthy
2024-06-12T19:30:00,plant_a,76.92,25.61,79.67,0,0,healthy
2024-06-12T20:00:00,plant_a,74.5,25.64,78.42,0,0,healthy
2024-06-12T20:30:00,plant_a,77.74,25.77,78.54,0,0,healthy
2024-06-12T21:00:00,plant_a,75.84,26.32,79.66,0,0,healthy
2024-06-12T21:30:00,plant_a,76.26,26.12,79.52,0,0,healthy
2024-06-12T22:00:00,plant_a,74.52,26.6,77.72,0,0,healthy
2024-06-12T22:30:00,plant_a,80.07,26.97,76.42,0,0,healthy
2024-06-12T23:00:00,plant_a,77.69,27.51,75.75,0,0,healthy
2024-06-12T23:30:00,plant_a,75.43,28.78,72.47,0,0,healthy
2024-06-13T00:00:00,plant_a,76.8,28.03,65.79,0,0,healthy
2024-06-13T00:30:00,plant_a,76.23,28.52,64.93,0,0,healthy
2024-06-13T01:00:00,plant_a,74.79,29.1,60.01,0,0,healthy
2024-06-13T01:30:00,plant_a,75.08,29.54,60.68,0,0,healthy
2024-06-13T02:00:00,plant_a,77.77,31.62,56.16,0,0,healthy
2024-06-13T02:30:00,plant_a,74.72,30.98,56.05,0,0,healthy
2024-06-13T03:00:00,plant_a,73.75,32.01,50.22,0,0,healthy
2024-06-13T03:30:00,plant_a,77.58,32.47,50.25,0,0,healthy
2024-06-13T04:00:00,plant_a,76.93,33.51,46.95,0,0,healthy
2024-06-13T04:30:00,plant_a,73.38,34.2,43.75,0,0,healthy
2024-06-13T05:00:00,plant_a,72.0,34.99,42.64,0,0,healthy
2024-06-13T05:30:00,plant_a,72.94,34.78,39.26,0,0,healthy
2024-06-13T06:00:00,plant_a,74.22,35.65,37.49,0,0,healthy
2024-06-13T06:30:00,plant_a,73.5,36.25,37.06,0,0,healthy
2024-06-13T07:00:00,plant_a,94.87,36.28,37.62,1,0,healthy
2024-06-13T07:30:00,plant_a,94.65,36.87,36.57,0,0,healthy
2024-06-13T08:00:00,plant_a,95.0,37.08,34.06,0,0,healthy
2024-06-13T08:30:00,plant_a,95.0,37.24,34.96,0,0,healthy
2024-06-13T09:00:00,plant_a,94.24,36.23,37.59,0,0,healthy
2024-06-13T09:30:00,plant_a,94.7,35.86,39.74,0,0,healthy
2024-06-13T10:00:00,plant_a,92.84,35.72,40.46,0,0,healthy
2024-06-13T10:30:00,plant_a,95.0,35.14,41.55,0,0,healthy
2024-06-13T11:00:00,plant_a,93.69,34.19,40.67,0,0,healthy
2024-06-13T11:30:00,plant_a,91.76,34.03,43.45,0,0,healthy
2024-06-13T12:00:00,plant_a,93.01,34.09,46.88,0,0,healthy
2024-06-13T12:30:00,plant_a,95.0,32.78,49.78,0,0,healthy
2024-06-13T13:00:00,plant_a,93.03,32.74,50.5,0,0,healthy
2024-06-13T13:30:00,plant_a,93.33,32.02,52.56,0,0,healthy
2024-06-13T14:00:00,plant_a,92.01,30.78,55.6,0,0,healthy
2024-06-13T14:30:00,plant_a,90.85,30.53,58.51,0,0,healthy
2024-06-13T15:00:00,plant_a,93.78,28.82,61.11,0,0,healthy
2024-06-13T15:30:00,plant_a,92.47,28.2,62.55,0,0,healthy
2024-06-13T16:00:00,plant_a,90.48,27.69,65.25,0,0,healthy
2024-06-13T16:30:00,plant_a,91.28,26.03,67.59,0,0,healthy
2024-06-13T17:00:00,plant_a,90.81,26.13,68.9,0,0,healthy
2024-06-13T17:30:00,plant_a,89.83,25.85,74.35,0,0,healthy
2024-06-13T18:00:00,plant_a,89.09,25.27,75.03,0,0,healthy
2024-06-13T18:30:00,plant_a,91.05,25.0,74.05,0,0,healthy
2024-06-13T19:00:00,plant_a,90.57,24.74,72.29,0,0,healthy
2024-06-13T19:30:00,plant_a,89.61,23.85,78.01,0,0,healthy
2024-06-13T20:00:00,plant_a,91.38,24.27,77.46,0,0,healthy
2024-06-13T20:30:00,plant_a,93.26,24.38,78.03,0,0,healthy
2024-06-13T21:00:00,plant_a,90.71,24.69,73.91,0,0,healthy
2024-06-13T21:30:00,plant_a,89.56,24.88,71.25,0,0,healthy
2024-06-13T22:00:00,plant_a,90.82,25.26,74.26,0,0,healthy
2024-06-13T22:30:00,plant_a,89.65,27.02,69.63,0,0,healthy
2024-06-13T23:00:00,plant_a,89.01,26.62,73.93,0,0,healthy
2024-06-13T23:30:00,plant_a,88.91,27.66,67.05,0,0,healthy
2024-06-14T00:00:00,plant_a,91.53,30.54,72.48,0,0,healthy
2024-06-14T00:30:00,plant_a,91.99,30.95,71.19,0,0,healthy
2024-06-14T01:00:00,plant_a,88.38,31.83,67.03,0,0,healthy
2024-06-14T01:30:00,plant_a,88.72,32.47,61.94,0,0,healthy
2024-06-14T02:00:00,plant_a,90.02,33.66,58.02,0,0,healthy
2024-06-14T02:30:00,plant_a,89.59,34.55,58.78,0,0,healthy
2024-06-14T03:00:00,plant_a,89.62,34.56,54.0,0,0,healthy
2024-06-14T03:30:00,plant_a,88.36,36.33,48.97,0,0,healthy
2024-06-14T04:00:00,plant_a,89.65,36.08,51.05,0,0,healthy
2024-06-14T04:30:00,plant_a,89.78,37.25,47.72,0,0,healthy
2024-06-14T05:00:00,plant_a,88.32,38.02,44.92,0,0,healthy
2024-06-14T05:30:00,plant_a,89.48,38.29,39.55,0,0,healthy
2024-06-14T06:00:00,plant_a,87.86,39.31,44.0,0,0,healthy
2024-06-14T06:30:00,plant_a,88.46,39.0,40.16,0,0,healthy
2024-06-14T07:00:00,plant_a,88.94,39.54,38.35,0,0,healthy
2024-06-14T07:30:00,plant_a,88.82,39.95,37.88,0,0,healthy
2024-06-14T08:00:00,plant_a,87.62,39.7,40.22,0,0,healthy
2024-06-14T08:30:00,plant_a,87.16,39.25,38.61,0,0,healthy
2024-06-14T09:00:00,plant_a,87.93,39.48,39.79,0,0,healthy
2024-06-14T09:30:00,plant_a,85.63,38.62,41.62,0,0,healthy
2024-06-14T10:00:00,plant_a,85.59,38.8,41.28,0,0,healthy
2024-06-14T10:30:00,plant_a,86.11,38.28,45.78,0,0,healthy
2024-06-14T11:00:00,plant_a,86.96,37.63,42.79,0,0,healthy
2024-06-14T11:30:00,plant_a,87.0,37.62,47.87,0,0,healthy
2024-06-14T12:00:00,plant_a,87.56,36.7,47.18,0,0,healthy
2024-06-14T12:30:00,plant_a,85.89,36.02,52.57,0,0,healthy
2024-06-14T13:00:00,plant_a,85.13,35.04,54.51,0,0,healthy
2024-06-14T13:30:00,plant_a,87.03,34.7,57.5,0,0,healthy
2024-06-14T14:00:00,plant_a,85.76,33.1,57.49,0,0,healthy
2024-06-14T14:30:00,plant_a,84.97,33.14,62.34,0,0,healthy
2024-06-14T15:00:00,plant_a,85.56,31.36,62.12,0,0,healthy
2024-06-14T15:30:00,plant_a,86.05,31.2,64.82,0,0,healthy
2024-06-14T16:00:00,plant_a,85.59,30.61,73.56,0,0,healthy
2024-06-14T16:30:00,plant_a,85.86,30.0,71.09,0,0,healthy
2024-06-14T17:00:00,plant_a,84.49,29.23,71.12,0,0,healthy
2024-06-14T17:30:00,plant_a,85.19,28.86,70.87,0,0,healthy
2024-06-14T18:00:00,plant_a,83.19,27.98,77.93,0,0,healthy
2024-06-14T18:30:00,plant_a,83.79,28.56,75.23,0,0,healthy
2024-06-14T19:00:00,plant_a,82.45,28.14,77.47,0,0,healthy
2024-06-14T19:30:00,plant_a,82.38,27.35,77.83,0,0,healthy
2024-06-14T20:00:00,plant_a,84.22,27.96,76.76,0,0,healthy
2024-06-14T20:30:00,plant_a,83.16,27.57,79.09,0,0,healthy
2024-06-14T21:00:00,plant_a,84.46,27.76,77.59,0,0,healthy
2024-06-14T21:30:00,plant_a,82.08,27.24,77.06,0,0,healthy
2024-06-14T22:00:00,plant_a,83.39,28.68,75.89,0,0,healthy
2024-06-14T22:30:00,plant_a,86.13,28.72,74.28,0,0,healthy
2024-06-14T23:00:00,plant_a,83.77,28.88,73.59,0,0,healthy
2024-06-14T23:30:00,plant_a,80.81,30.13,71.41,0,0,healthy
2024-06-15T00:00:00,plant_a,83.42,27.5,63.48,0,0,healthy
2024-06-15T00:30:00,plant_a,81.96,28.77,63.79,0,0,healthy
2024-06-15T01:00:00,plant_a,82.2,29.05,61.18,0,0,healthy
2024-06-15T01:30:00,plant_a,85.13,30.1,58.62,0,0,healthy
2024-06-15T02:00:00,plant_a,82.12,31.15,55.24,0,0,healthy
2024-06-15T02:30:00,plant_a,81.49,30.73,51.49,0,0,healthy
2024-06-15T03:00:00,plant_a,81.98,32.29,51.59,0,0,healthy
2024-06-15T03:30:00,plant_a,83.67,32.79,48.99,0,0,healthy
2024-06-15T04:00:00,plant_a,84.87,33.8,47.8,0,0,healthy
2024-06-15T04:30:00,plant_a,80.23,33.79,42.09,0,0,healthy
2024-06-15T05:00:00,plant_a,78.7,34.71,43.34,0,0,healthy
2024-06-15T05:30:00,plant_a,81.15,35.27,38.25,0,0,healthy
2024-06-15T06:00:00,plant_a,81.07,35.75,36.28,0,0,healthy
2024-06-15T06:30:00,plant_a,82.93,35.21,37.4,0,0,healthy
2024-06-15T07:00:00,plant_a,80.78,36.83,37.22,0,0,healthy
2024-06-15T07:30:00,plant_a,78.71,35.42,34.06,0,0,healthy
2024-06-15T08:00:00,plant_a,80.43,36.36,35.44,0,0,healthy
2024-06-15T08:30:00,plant_a,81.66,35.84,32.86,0,0,healthy
2024-06-15T09:00:00,plant_a,80.96,36.09,35.92,0,0,healthy
2024-06-15T09:30:00,plant_a,79.68,35.91,39.15,0,0,healthy
2024-06-15T10:00:00,plant_a,78.29,35.14,39.04,0,0,healthy
2024-06-15T10:30:00,plant_a,81.9,35.11,37.63,0,0,healthy
2024-06-15T11:00:00,plant_a,77.4,34.78,39.38,0,0,healthy
2024-06-15T11:30:00,plant_a,82.19,35.02,43.56,0,0,healthy
2024-06-15T12:00:00,plant_a,79.93,33.39,47.11,0,0,healthy
2024-06-15T12:30:00,plant_a,79.12,32.76,49.78,0,0,healthy
2024-06-15T13:00:00,plant_a,79.66,32.84,47.76,0,0,healthy
2024-06-15T13:30:00,plant_a,78.02,30.86,54.05,0,0,healthy
2024-06-15T14:00:00,plant_a,77.88,30.68,53.64,0,0,healthy
2024-06-15T14:30:00,plant_a,78.16,30.57,60.46,0,0,healthy
2024-06-15T15:00:00,plant_a,75.82,29.03,61.81,0,0,healthy
2024-06-15T15:30:00,plant_a,77.3,27.7,64.04,0,0,healthy
2024-06-15T16:00:00,plant_a,77.84,27.66,65.16,0,0,healthy
2024-06-15T16:30:00,plant_a,80.35,26.42,66.82,0,0,healthy
2024-06-15T17:00:00,plant_a,78.02,26.49,67.47,0,0,healthy
2024-06-15T17:30:00,plant_a,78.82,25.09,71.27,0,0,healthy
2024-06-15T18:00:00,plant_a,76.77,24.96,74.41,0,0,healthy
2024-06-15T18:30:00,plant_a,74.21,24.6,72.52,0,0,healthy
2024-06-15T19:00:00,plant_a,77.98,25.26,75.88,0,0,healthy
2024-06-15T19:30:00,plant_a,78.51,23.6,75.47,0,0,healthy
2024-06-15T20:00:00,plant_a,75.11,24.29,75.76,0,0,healthy
2024-06-15T20:30:00,plant_a,76.81,25.04,72.25,0,0,healthy
2024-06-15T21:00:00,plant_a,75.64,24.05,72.25,0,0,healthy
2024-06-15T21:30:00,plant_a,77.81,24.97,76.21,0,0,healthy
2024-06-15T22:00:00,plant_a,77.98,25.27,71.26,0,0,healthy
2024-06-15T22:30:00,plant_a,77.72,25.4,69.46,0,0,healthy
2024-06-15T23:00:00,plant_a,75.12,26.24,71.43,0,0,healthy
2024-06-15T23:30:00,plant_a,76.54,27.27,67.71,0,0,healthy
2024-06-16T00:00:00,plant_a,75.84,32.62,77.65,0,0,healthy
2024-06-16T00:30:00,plant_a,76.46,31.9,70.15,0,0,healthy
2024-06-16T01:00:00,plant_a,76.58,32.87,70.79,0,0,healthy
2024-06-16T01:30:00,plant_a,76.36,33.92,69.24,0,0,healthy
2024-06-16T02:00:00,plant_a,76.23,34.24,63.76,0,0,healthy
2024-06-16T02:30:00,plant_a,76.43,34.88,63.38,0,0,healthy
2024-06-16T03:00:00,plant_a,76.46,36.06,58.57,0,0,healthy
2024-06-16T03:30:00,plant_a,73.34,36.37,54.82,0,0,healthy
2024-06-16T04:00:00,plant_a,75.38,37.35,53.53,0,0,healthy
2024-06-16T04:30:00,plant_a,76.27,38.23,52.81,0,0,healthy
2024-06-16T05:00:00,plant_a,75.77,39.18,48.37,0,0,healthy
2024-06-16T05:30:00,plant_a,75.82,38.56,47.86,0,0,healthy
2024-06-16T06:00:00,plant_a,76.06,40.0,48.59,0,0,healthy
2024-06-16T06:30:00,plant_a,74.93,40.64,44.13,0,0,healthy
2024-06-16T07:00:00,plant_a,94.63,40.34,48.65,1,0,healthy
2024-06-16T07:30:00,plant_a,95.0,40.89,43.94,0,0,healthy
2024-06-16T08:00:00,plant_a,95.0,40.72,43.41,0,0,healthy
2024-06-16T08:30:00,plant_a,95.0,39.9,43.78,0,0,healthy
2024-06-16T09:00:00,plant_a,94.0,39.93,46.39,0,0,healthy
2024-06-16T09:30:00,plant_a,94.41,40.12,49.28,0,0,healthy
2024-06-16T10:00:00,plant_a,91.9,40.27,46.36,0,0,healthy
2024-06-16T10:30:00,plant_a,95.0,40.05,52.5,0,0,healthy
2024-06-16T11:00:00,plant_a,93.2,38.3,51.26,0,0,healthy
2024-06-16T11:30:00,plant_a,93.14,37.47,53.84,0,0,healthy
